Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,BWH,BWD,BWA,IWH,IWD,IWA,,,
E0,08-11-2015,Liverpool,Crystal Palace,1,2,A,1,1,D,N Swarbrick,22,9,4,4,7,6,14,6,1,2,0,0,1.67,3.7,5,1.6,3.7,5.4,1.64,3.92,6.51
E0,21-11-2015,Chelsea,Norwich,1,0,H,0,0,D,C Pawson,21,4,7,2,4,12,6,5,1,4,0,0,1.4,4.75,8,1.4,4.4,7.3,1.41,5.03,8.82
E0,21-11-2015,Everton,Aston Villa,4,0,H,3,0,H,M Oliver,16,10,9,3,6,9,2,3,0,0,0,0,1.57,3.9,5.75,1.55,3.9,5.6,1.72,4.01,5.31
E0,21-11-2015,Man City,Liverpool,1,4,A,1,3,A,J Moss,11,14,3,9,5,13,11,5,0,3,0,0,1.7,3.75,5.5,1.7,3.6,4.7,1.89,3.72,4.48
E0,21-11-2015,Newcastle,Leicester,0,3,A,0,1,A,M Jones,9,18,1,7,9,12,4,9,4,1,0,0,2.65,3.4,2.5,2.65,3.3,2.5,2.94,3.57,2.5
E0,21-11-2015,Southampton,Stoke,0,1,A,0,1,A,L Mason,16,16,1,4,8,8,7,3,2,0,0,0,1.57,3.9,5.75,1.65,3.6,5.1,1.68,3.87,5.98
E0,21-11-2015,Swansea,Bournemouth,2,2,D,2,2,D,A Marriner,11,16,4,4,7,9,4,5,3,2,0,0,1.85,3.6,4.5,1.9,3.45,3.8,2.24,3.37,3.61
E0,21-11-2015,Watford,Man United,1,2,A,0,1,A,R Madley,10,13,5,6,6,12,4,10,1,2,0,0,3.9,3.4,2,3.8,3.45,1.9,4.02,3.38,2.1
E0,21-11-2015,West Brom,Arsenal,2,1,H,2,1,H,M Clattenburg,4,11,1,3,14,10,3,5,3,2,0,0,6,4.33,1.53,5.6,3.9,1.55,6.11,4.28,1.6
E0,22-11-2015,Tottenham,West Ham,4,1,H,2,0,H,A Taylor,22,10,12,4,13,9,7,6,2,2,0,0,1.57,4.1,5.25,1.6,3.7,5.4,1.58,4.32,6.44
E0,23-11-2015,Crystal Palace,Sunderland,0,1,A,0,0,D,M Atkinson,19,12,7,4,18,11,11,2,1,3,0,0,1.57,3.8,5.75,1.65,3.6,5.1,1.55,4.52,6.6
E0,28-11-2015,Aston Villa,Watford,2,3,A,1,1,D,L Mason,12,14,6,6,6,13,10,10,2,3,0,0,2.75,3,2.75,2.5,3.3,2.65,2.76,3.27,2.84
E0,28-11-2015,Bournemouth,Everton,3,3,D,0,2,A,K Friend,19,11,10,6,6,6,10,5,2,0,0,0,2.65,3.4,2.5,2.75,3.3,2.4,2.65,3.66,2.7
E0,28-11-2015,Crystal Palace,Newcastle,5,1,H,3,1,H,S Attwell,19,7,8,2,7,13,7,5,1,1,0,0,1.72,3.8,4.4,1.75,3.5,4.5,1.71,4.1,5.17
E0,28-11-2015,Leicester,Man United,1,1,D,1,1,D,C Pawson,7,10,3,2,5,7,1,8,0,1,0,0,2.95,3.4,2.4,2.9,3.3,2.3,3.26,3.49,2.34
E0,28-11-2015,Man City,Southampton,3,1,H,2,0,H,R East,16,12,9,8,14,11,6,4,2,1,0,0,1.6,4.2,5.25,1.5,4,6.1,1.57,4.4,6.37
E0,28-11-2015,Sunderland,Stoke,2,0,H,0,0,D,M Dean,18,7,5,3,4,10,9,5,0,2,0,1,3,3.1,2.4,2.75,3.3,2.4,3.05,3.26,2.59
E0,29-11-2015,Liverpool,Swansea,1,0,H,0,0,D,A Taylor,10,8,2,0,12,6,8,7,3,1,0,0,1.45,4.4,7.5,1.5,4,6.1,1.48,4.55,7.95
E0,29-11-2015,Norwich,Arsenal,1,1,D,1,1,D,J Moss,7,12,2,3,8,6,3,6,1,1,0,0,5.25,4.1,1.62,6.1,4,1.5,6.5,4.41,1.56
E0,29-11-2015,Tottenham,Chelsea,0,0,D,0,0,D,M Oliver,9,5,4,1,14,9,4,4,4,2,0,0,2.6,3.1,2.9,2.6,3.2,2.6,2.66,3.39,2.86
E0,29-11-2015,West Ham,West Brom,1,1,D,1,0,H,M Atkinson,17,7,6,3,15,16,5,2,0,2,0,0,2.05,3.25,3.6,2,3.3,3.6,2.13,3.35,3.96
E0,05-12-2015,Arsenal,Sunderland,3,1,H,1,1,D,R Madley,16,11,7,4,7,11,3,2,1,1,0,0,1.26,6.25,10.5,1.22,5.5,12,1.29,6.53,11.18
E0,05-12-2015,Chelsea,Bournemouth,0,1,A,0,0,D,M Jones,19,15,6,5,10,13,11,4,2,1,0,0,1.38,5,8,1.35,4.8,7.6,1.43,4.79,9.04
E0,05-12-2015,Man United,West Ham,0,0,D,0,0,D,M Clattenburg,21,9,1,2,9,13,6,2,1,0,0,0,1.44,4.33,8,1.4,4.4,7.3,1.46,4.68,8.18
E0,05-12-2015,Southampton,Aston Villa,1,1,D,0,1,A,A Taylor,23,9,5,2,4,9,10,4,1,2,0,0,1.5,4.25,6,1.45,4,7,1.5,4.55,7.4
E0,05-12-2015,Stoke,Man City,2,0,H,2,0,H,M Atkinson,7,11,4,4,9,10,1,6,0,1,0,0,5,3.7,1.72,4.7,3.6,1.7,5.21,3.94,1.74
E0,05-12-2015,Swansea,Leicester,0,3,A,0,2,A,M Oliver,10,16,2,5,3,19,3,8,2,3,0,0,2.75,3.25,2.65,2.65,3.3,2.5,2.55,3.33,3.06
E0,05-12-2015,Watford,Norwich,2,0,H,1,0,H,M Dean,14,6,7,1,11,10,4,1,3,3,0,0,2.15,3.2,3.4,2,3.3,3.6,2.35,3.43,3.3
E0,05-12-2015,West Brom,Tottenham,1,1,D,1,1,D,J Moss,11,9,4,3,13,10,3,6,3,2,0,0,3.9,3.4,1.91,3.8,3.45,1.9,4.8,3.86,1.81
E0,06-12-2015,Newcastle,Liverpool,2,0,H,0,0,D,A Marriner,6,10,1,1,6,10,2,7,3,1,0,0,5.5,4,1.62,5.4,3.7,1.6,6.4,4.48,1.56
E0,07-12-2015,Everton,Crystal Palace,1,1,D,0,0,D,C Pawson,19,14,4,5,4,11,13,6,1,2,0,0,2.1,3.3,3.4,2,3.3,3.6,2.14,3.43,3.83
E0,12-12-2015,Bournemouth,Man United,2,1,H,1,1,D,A Taylor,11,11,5,5,12,12,5,7,2,1,0,0,3.2,3.3,2.3,3,3.2,2.3,3.3,3.27,2.43
E0,12-12-2015,Crystal Palace,Southampton,1,0,H,1,0,H,M Dean,12,15,5,3,11,13,8,5,0,0,0,0,2.6,3.25,2.65,2.5,3.2,2.75,2.45,3.41,3.14
E0,12-12-2015,Man City,Swansea,2,1,H,1,0,H,R Madley,13,13,5,7,13,15,5,5,3,1,0,0,1.3,5.25,11,1.3,5,9,1.35,5.6,9.65
E0,12-12-2015,Norwich,Everton,1,1,D,0,1,A,M Atkinson,9,15,2,3,9,6,5,4,1,0,0,0,2.8,3.3,2.55,2.65,3.3,2.5,3.16,3.48,2.4
E0,12-12-2015,Sunderland,Watford,0,1,A,0,1,A,G Scott,14,13,2,6,6,9,8,3,1,0,0,0,2.9,3.1,2.65,2.6,3.2,2.6,2.81,3.31,2.76
E0,12-12-2015,West Ham,Stoke,0,0,D,0,0,D,A Marriner,22,12,9,3,7,9,11,7,1,2,0,0,2.65,3.1,2.9,2.5,3.3,2.65,2.59,3.25,3.07
E0,13-12-2015,Aston Villa,Arsenal,0,2,A,0,2,A,K Friend,18,8,2,4,8,7,5,5,0,0,0,0,6.5,3.9,1.57,5.5,4,1.55,6.5,4.39,1.56
E0,13-12-2015,Liverpool,West Brom,2,2,D,1,1,D,C Pawson,28,4,8,2,7,10,4,4,0,0,0,0,1.4,4.5,8.5,1.4,4.4,7.3,1.44,4.7,8.95
E0,13-12-2015,Tottenham,Newcastle,1,2,A,1,0,H,R East,20,8,8,4,13,14,6,2,2,2,0,0,,,,1.4,4.4,7.3,1.37,5.54,9.01
E0,14-12-2015,Leicester,Chelsea,2,1,H,1,0,H,M Clattenburg,9,11,5,5,16,8,1,8,2,0,0,0,3,3.3,2.4,3,3.2,2.3,3.52,3.52,2.21
E0,19-12-2015,Chelsea,Sunderland,3,1,H,2,0,H,R East,17,11,7,3,12,12,2,2,1,3,0,0,1.33,5.25,10,1.33,4.8,8.3,1.32,5.99,10.8
E0,19-12-2015,Everton,Leicester,2,3,A,1,1,D,J Moss,13,10,5,5,6,14,10,2,2,1,0,0,2.1,3.4,3.3,2.1,3.3,3.3,2.05,3.78,3.73
E0,19-12-2015,Man United,Norwich,1,2,A,0,1,A,M Oliver,11,6,2,4,4,10,11,0,0,2,0,0,1.45,4.5,7.75,1.5,4,6.1,1.43,4.85,8.75
E0,19-12-2015,Newcastle,Aston Villa,1,1,D,1,0,H,M Atkinson,8,10,4,7,9,14,3,7,1,3,0,0,2.05,3.3,3.6,2,3.3,3.6,2.01,3.55,4.15
E0,19-12-2015,Southampton,Tottenham,0,2,A,0,2,A,K Friend,11,13,4,6,18,9,4,7,1,1,0,0,2.6,3.3,2.6,2.6,3.2,2.6,2.72,3.33,2.85
E0,19-12-2015,Stoke,Crystal Palace,1,2,A,0,1,A,R Madley,26,12,5,3,6,12,7,3,2,0,0,0,2.5,3.2,2.8,2.4,3.2,2.85,2.46,3.3,3.21
E0,19-12-2015,West Brom,Bournemouth,1,2,A,0,0,D,M Dean,6,16,2,7,12,9,4,8,2,1,2,0,2.5,3.25,2.75,2.5,3.2,2.75,2.86,3.33,2.7
E0,20-12-2015,Swansea,West Ham,0,0,D,0,0,D,L Mason,21,11,2,2,6,9,8,9,0,1,0,0,2.1,3.25,3.5,2.1,3.3,3.3,2.07,3.44,4.08
E0,20-12-2015,Watford,Liverpool,3,0,H,2,0,H,M Clattenburg,6,12,5,4,6,9,7,9,1,0,0,0,4,3.3,2,3.6,3.3,2,3.68,3.58,2.13
E0,21-12-2015,Arsenal,Man City,2,1,H,2,0,H,A Marriner,8,20,5,6,5,16,4,8,0,2,0,0,2.45,3.4,3,2.5,3.3,2.65,2.49,3.49,3.01
E0,26-12-2015,Aston Villa,West Ham,1,1,D,0,1,A,M Dean,5,10,8,4,14,13,9,6,3,3,0,0,2.65,3.25,2.75,2.65,3.3,2.5,2.53,3.23,3.17
E0,26-12-2015,Bournemouth,Crystal Palace,0,0,D,0,0,D,M Oliver,10,8,4,0,10,13,8,9,1,0,0,0,2.45,3.4,2.9,2.4,3.3,2.75,2.14,3.48,3.77
E0,26-12-2015,Chelsea,Watford,2,2,D,1,1,D,A Marriner,17,12,2,3,7,15,9,4,1,4,0,0,1.45,4.6,7,1.4,4.4,7.3,1.5,4.52,7.55
E0,26-12-2015,Liverpool,Leicester,1,0,H,0,0,D,M Atkinson,25,7,4,3,11,8,7,6,2,1,0,0,1.95,3.7,3.75,1.9,3.45,3.8,1.99,3.79,3.94
E0,26-12-2015,Man City,Sunderland,4,1,H,3,0,H,A Taylor,19,11,9,3,10,11,5,1,1,1,0,0,1.22,6.25,14.5,1.2,5.8,13,1.21,7.95,14.78
E0,26-12-2015,Newcastle,Everton,0,1,A,0,0,D,L Mason,10,20,1,7,16,12,1,7,2,2,0,0,3.1,3.5,2.25,2.9,3.3,2.3,3.62,3.61,2.14
E0,26-12-2015,Southampton,Arsenal,4,0,H,1,0,H,J Moss,15,7,5,4,10,9,3,4,1,0,0,0,3.5,3.5,2.1,3.3,3.3,2.1,3.64,3.43,2.2
E0,26-12-2015,Stoke,Man United,2,0,H,2,0,H,K Friend,13,11,3,6,13,16,1,12,1,2,0,0,3.1,3.25,2.4,2.75,3.3,2.4,3.79,3.25,2.23
E0,26-12-2015,Swansea,West Brom,1,0,H,1,0,H,R East,7,9,2,3,10,13,0,7,1,3,0,0,1.91,3.4,4.4,2,3.3,3.6,1.92,3.42,4.86
E0,26-12-2015,Tottenham,Norwich,3,0,H,2,0,H,M Jones,15,11,10,3,4,13,9,4,1,2,0,0,1.42,4.4,7,1.45,4,7,1.47,4.54,8.4
E0,28-12-2015,Arsenal,Bournemouth,2,0,H,1,0,H,R East,13,10,6,3,7,8,9,3,2,0,0,0,1.44,4.5,8,1.42,4.3,7,1.54,4.35,7.15
E0,28-12-2015,Crystal Palace,Swansea,0,0,D,0,0,D,N Swarbrick,10,5,2,3,11,16,7,4,3,2,0,0,2.05,3.3,4,2,3.3,3.6,2.04,3.34,4.35
E0,28-12-2015,Everton,Stoke,3,4,A,1,2,A,M Clattenburg,15,8,3,5,10,12,6,2,2,1,0,0,1.95,3.3,3.9,1.9,3.45,3.8,1.83,3.72,4.85
E0,28-12-2015,Man United,Chelsea,0,0,D,0,0,D,M Atkinson,12,8,2,3,16,6,5,3,4,2,0,0,2.6,3.25,2.9,2.6,3.2,2.6,2.48,3.26,3.22
E0,28-12-2015,Norwich,Aston Villa,2,0,H,1,0,H,G Scott,9,6,4,3,10,21,3,7,2,5,0,0,2,3.3,3.7,2,3.3,3.6,1.93,3.7,4.36
E0,28-12-2015,Watford,Tottenham,1,2,A,1,1,D,A Taylor,9,10,1,3,11,13,5,3,4,2,1,0,3.5,3.3,2.15,3.3,3.3,2.1,3.28,3.32,2.42
E0,28-12-2015,West Brom,Newcastle,1,0,H,0,0,D,M Jones,22,7,5,2,7,13,18,6,0,0,0,0,2.2,3.25,3.2,2.1,3.3,3.3,2.16,3.34,3.87
E0,28-12-2015,West Ham,Southampton,2,1,H,0,1,A,M Oliver,13,15,5,4,6,12,4,7,1,3,0,0,3.25,3.3,2.2,2.9,3.3,2.3,3.64,3.41,2.21
E0,29-12-2015,Leicester,Man City,0,0,D,0,0,D,C Pawson,11,21,4,5,11,8,1,13,1,3,0,0,4,4,1.85,3.8,3.45,1.9,4.17,3.88,1.91
E0,30-12-2015,Sunderland,Liverpool,0,1,A,0,0,D,K Friend,8,17,3,6,8,16,6,4,1,3,0,0,5,3.75,1.72,4.5,3.5,1.75,5.77,4.09,1.66
